EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalanceRating,SelfRating,ManagerRating
86E2-73D1,Purcell,Keig,Male,39,"Some Travel",Technology,3,CA,"Black or African American","Bachelors ","Computer Science","Machine Learning Engineer",Single,81115,0,No,2013-01-24,No,9,2,4,0,2017-03-31,"Very Satisfied","Very Satisfied",Neutral,2,2,"Needs Improvement",4,4
86E2-73D1,Purcell,Keig,Male,39,"Some Travel",Technology,3,CA,"Black or African American","Bachelors ","Computer Science","Machine Learning Engineer",Single,81115,0,No,2013-01-24,No,9,2,4,0,2016-03-31,"Very Satisfied",Neutral,Dissatisfied,2,0,"Needs Improvement",4,3
8583-9174,Mimi,Mawditt,Female,46,"Frequent Traveller",Technology,16,NY,White,"High School ","Computer Science","Software Engineer",Single,100717,0,Yes,2013-01-30,No,9,5,9,7,2020-07-12,"Very Satisfied",Neutral,Dissatisfied,1,0,"Needs Improvement",3,3
8583-9174,Mimi,Mawditt,Female,46,"Frequent Traveller",Technology,16,NY,White,"High School ","Computer Science","Software Engineer",Single,100717,0,Yes,2013-01-30,No,9,5,9,7,2019-07-13,"Satisfied ",Dissatisfied,"Very Satisfied",3,0,"Exceeds Expectation ",5,4
8583-9174,Mimi,Mawditt,Female,46,"Frequent Traveller",Technology,16,NY,White,"High School ","Computer Science","Software Engineer",Single,100717,0,Yes,2013-01-30,No,9,5,9,7,2018-07-13,Neutral,"Satisfied ","Satisfied ",3,2,"Above and Beyond",5,4
8583-9174,Mimi,Mawditt,Female,46,"Frequent Traveller",Technology,16,NY,White,"High School ","Computer Science","Software Engineer",Single,100717,0,Yes,2013-01-30,No,9,5,9,7,2017-07-13,"Very Satisfied",Neutral,"Very Satisfied",1,1,"Needs Improvement",3,2
8583-9174,Mimi,Mawditt,Female,46,"Frequent Traveller",Technology,16,NY,White,"High School ","Computer Science","Software Engineer",Single,100717,0,Yes,2013-01-30,No,9,5,9,7,2016-07-13,"Very Satisfied",Dissatisfied,Neutral,2,0,"Needs Improvement",5,5
6176-3BEE,Trumaine,Nevett,Male,29,"Some Travel",Sales,20,NY,"Black or African American","Bachelors ","Marketing ","Sales Executive",Single,149688,0,Yes,2013-02-04,Yes,2,2,2,2,2020-03-26,Neutral,Neutral,Neutral,3,0,"Above and Beyond",4,4
6176-3BEE,Trumaine,Nevett,Male,29,"Some Travel",Sales,20,NY,"Black or African American","Bachelors ","Marketing ","Sales Executive",Single,149688,0,Yes,2013-02-04,Yes,2,2,2,2,2019-03-27,Neutral,Dissatisfied,"Very Satisfied",2,3,"Above and Beyond",5,5
6176-3BEE,Trumaine,Nevett,Male,29,"Some Travel",Sales,20,NY,"Black or African American","Bachelors ","Marketing ","Sales Executive",Single,149688,0,Yes,2013-02-04,Yes,2,2,2,2,2014-03-28,"Very Satisfied","Very Satisfied",Dissatisfied,3,0,"Exceeds Expectation ",3,3
6176-3BEE,Trumaine,Nevett,Male,29,"Some Travel",Sales,20,NY,"Black or African American","Bachelors ","Marketing ","Sales Executive",Single,149688,0,Yes,2013-02-04,Yes,2,2,2,2,2018-03-27,Neutral,Neutral,"Very Satisfied",2,1,"Above and Beyond",4,3
6176-3BEE,Trumaine,Nevett,Male,29,"Some Travel",Sales,20,NY,"Black or African American","Bachelors ","Marketing ","Sales Executive",Single,149688,0,Yes,2013-02-04,Yes,2,2,2,2,2017-03-27,"Satisfied ",Dissatisfied,Neutral,1,2,"Above and Beyond",4,4
6176-3BEE,Trumaine,Nevett,Male,29,"Some Travel",Sales,20,NY,"Black or African American","Bachelors ","Marketing ","Sales Executive",Single,149688,0,Yes,2013-02-04,Yes,2,2,2,2,2016-03-27,"Very Satisfied",Neutral,Dissatisfied,2,0,"Above and Beyond",5,4
AF58-5D1B,Jeri,MacDiarmid,Female,36,"Some Travel",Technology,35,NY,White,"High School ","Computer Science","Software Engineer",Married,60585,2,No,2013-02-05,No,9,0,7,9,2020-07-07,"Very Satisfied","Very Satisfied",Neutral,2,1,"Needs Improvement",3,2
AF58-5D1B,Jeri,MacDiarmid,Female,36,"Some Travel",Technology,35,NY,White,"High School ","Computer Science","Software Engineer",Married,60585,2,No,2013-02-05,No,9,0,7,9,2019-07-08,Dissatisfied,"Satisfied ","Satisfied ",2,0,"Exceeds Expectation ",4,4
AF58-5D1B,Jeri,MacDiarmid,Female,36,"Some Travel",Technology,35,NY,White,"High School ","Computer Science","Software Engineer",Married,60585,2,No,2013-02-05,No,9,0,7,9,2018-07-08,"Satisfied ",Dissatisfied,"Very Satisfied",1,0,"Exceeds Expectation ",3,3
AF58-5D1B,Jeri,MacDiarmid,Female,36,"Some Travel",Technology,35,NY,White,"High School ","Computer Science","Software Engineer",Married,60585,2,No,2013-02-05,No,9,0,7,9,2017-07-08,Neutral,Dissatisfied,"Satisfied ",1,1,"Above and Beyond",4,3
AF58-5D1B,Jeri,MacDiarmid,Female,36,"Some Travel",Technology,35,NY,White,"High School ","Computer Science","Software Engineer",Married,60585,2,No,2013-02-05,No,9,0,7,9,2016-07-08,"Satisfied ",Neutral,Neutral,2,2,"Needs Improvement",3,3
16FB-8835,Albina,Baston,Female,46,"Frequent Traveller",Technology,24,NY,White,"Bachelors ","Computer Science","Engineering Manager",Married,514945,0,Yes,2013-02-05,No,9,4,7,7,2020-08-22,"Satisfied ",Dissatisfied,Neutral,3,0,"Above and Beyond",3,3
16FB-8835,Albina,Baston,Female,46,"Frequent Traveller",Technology,24,NY,White,"Bachelors ","Computer Science","Engineering Manager",Married,514945,0,Yes,2013-02-05,No,9,4,7,7,2019-08-23,"Satisfied ",Dissatisfied,"Satisfied ",1,3,"Needs Improvement",3,3
16FB-8835,Albina,Baston,Female,46,"Frequent Traveller",Technology,24,NY,White,"Bachelors ","Computer Science","Engineering Manager",Married,514945,0,Yes,2013-02-05,No,9,4,7,7,2018-08-23,"Very Satisfied","Very Satisfied",Neutral,3,0,"Needs Improvement",3,2
16FB-8835,Albina,Baston,Female,46,"Frequent Traveller",Technology,24,NY,White,"Bachelors ","Computer Science","Engineering Manager",Married,514945,0,Yes,2013-02-05,No,9,4,7,7,2017-08-23,Neutral,"Satisfied ","Satisfied ",3,1,"Above and Beyond",3,2
16FB-8835,Albina,Baston,Female,46,"Frequent Traveller",Technology,24,NY,White,"Bachelors ","Computer Science","Engineering Manager",Married,514945,0,Yes,2013-02-05,No,9,4,7,7,2016-08-23,"Satisfied ",Dissatisfied,"Satisfied ",3,3,"Above and Beyond",5,4
A71E-A9DC,Greta,Turneux,Female,31,"Frequent Traveller",Sales,21,NY,"Asian or Asian American","Bachelors ",Marketing,"Sales Executive",Single,253719,0,No,2013-02-12,No,9,2,4,3,2020-09-15,"Satisfied ","Very Satisfied","Satisfied ",2,0,"Needs Improvement",5,5
A71E-A9DC,Greta,Turneux,Female,31,"Frequent Traveller",Sales,21,NY,"Asian or Asian American","Bachelors ",Marketing,"Sales Executive",Single,253719,0,No,2013-02-12,No,9,2,4,3,2019-09-16,Neutral,"Very Satisfied","Satisfied ",2,1,"Needs Improvement",3,3
A71E-A9DC,Greta,Turneux,Female,31,"Frequent Traveller",Sales,21,NY,"Asian or Asian American","Bachelors ",Marketing,"Sales Executive",Single,253719,0,No,2013-02-12,No,9,2,4,3,2018-09-16,"Very Satisfied","Satisfied ",Neutral,1,2,"Meets Expectation",4,3
A71E-A9DC,Greta,Turneux,Female,31,"Frequent Traveller",Sales,21,NY,"Asian or Asian American","Bachelors ",Marketing,"Sales Executive",Single,253719,0,No,2013-02-12,No,9,2,4,3,2017-09-16,"Very Satisfied","Very Satisfied",Neutral,3,1,"Exceeds Expectation ",3,2
A71E-A9DC,Greta,Turneux,Female,31,"Frequent Traveller",Sales,21,NY,"Asian or Asian American","Bachelors ",Marketing,"Sales Executive",Single,253719,0,No,2013-02-12,No,9,2,4,3,2016-09-16,Neutral,Neutral,"Very Satisfied",3,3,"Meets Expectation",3,2
CC2F-670E,Blake,Louys,Male,29,"Frequent Traveller",Technology,26,CA,White,"Bachelors ","Computer Science","Data Scientist",Single,78541,0,Yes,2013-02-23,Yes,6,5,5,2,2020-03-02,"Very Satisfied",Neutral,"Satisfied ",2,1,"Above and Beyond",3,2
CC2F-670E,Blake,Louys,Male,29,"Frequent Traveller",Technology,26,CA,White,"Bachelors ","Computer Science","Data Scientist",Single,78541,0,Yes,2013-02-23,Yes,6,5,5,2,2019-03-03,"Satisfied ",Neutral,Neutral,3,1,"Needs Improvement",3,3
CC2F-670E,Blake,Louys,Male,29,"Frequent Traveller",Technology,26,CA,White,"Bachelors ","Computer Science","Data Scientist",Single,78541,0,Yes,2013-02-23,Yes,6,5,5,2,2014-03-04,"Very Satisfied","Very Satisfied","Very Satisfied",2,1,"Meets Expectation",3,3
CC2F-670E,Blake,Louys,Male,29,"Frequent Traveller",Technology,26,CA,White,"Bachelors ","Computer Science","Data Scientist",Single,78541,0,Yes,2013-02-23,Yes,6,5,5,2,2018-03-03,"Very Satisfied",Dissatisfied,"Very Satisfied",2,0,"Needs Improvement",4,4
CC2F-670E,Blake,Louys,Male,29,"Frequent Traveller",Technology,26,CA,White,"Bachelors ","Computer Science","Data Scientist",Single,78541,0,Yes,2013-02-23,Yes,6,5,5,2,2017-03-03,"Very Satisfied",Neutral,"Satisfied ",3,0,"Above and Beyond",3,3
67D7-9785,Corinne,Andreaccio,Female,38,"Frequent Traveller",Technology,6,CA,"Black or African American","Bachelors ","Information Systems","Senior Software Engineer",Single,126515,0,No,2013-02-27,No,9,7,9,4,2020-08-05,"Very Satisfied","Very Satisfied",Dissatisfied,3,2,"Exceeds Expectation ",5,4
67D7-9785,Corinne,Andreaccio,Female,38,"Frequent Traveller",Technology,6,CA,"Black or African American","Bachelors ","Information Systems","Senior Software Engineer",Single,126515,0,No,2013-02-27,No,9,7,9,4,2019-08-06,"Satisfied ","Satisfied ",Dissatisfied,2,0,"Needs Improvement",3,2
67D7-9785,Corinne,Andreaccio,Female,38,"Frequent Traveller",Technology,6,CA,"Black or African American","Bachelors ","Information Systems","Senior Software Engineer",Single,126515,0,No,2013-02-27,No,9,7,9,4,2018-08-06,"Satisfied ","Very Satisfied","Satisfied ",1,2,"Meets Expectation",5,4
67D7-9785,Corinne,Andreaccio,Female,38,"Frequent Traveller",Technology,6,CA,"Black or African American","Bachelors ","Information Systems","Senior Software Engineer",Single,126515,0,No,2013-02-27,No,9,7,9,4,2017-08-06,Neutral,Dissatisfied,Neutral,1,1,"Needs Improvement",3,2
67D7-9785,Corinne,Andreaccio,Female,38,"Frequent Traveller",Technology,6,CA,"Black or African American","Bachelors ","Information Systems","Senior Software Engineer",Single,126515,0,No,2013-02-27,No,9,7,9,4,2016-08-06,Neutral,Dissatisfied,"Very Satisfied",2,1,"Exceeds Expectation ",5,4
F662-DEA5,Morley,Dmitriev,Male,38,"Some Travel",Technology,18,CA,"Black or African American","High School ","Information Systems","Data Scientist",Married,89362,0,No,2013-03-01,No,9,3,9,7,2020-05-30,"Satisfied ","Satisfied ","Very Dissatisfied",1,2,"Exceeds Expectation ",3,2
F662-DEA5,Morley,Dmitriev,Male,38,"Some Travel",Technology,18,CA,"Black or African American","High School ","Information Systems","Data Scientist",Married,89362,0,No,2013-03-01,No,9,3,9,7,2019-05-31,Neutral,"Very Satisfied","Very Satisfied",2,2,"Needs Improvement",5,5
F662-DEA5,Morley,Dmitriev,Male,38,"Some Travel",Technology,18,CA,"Black or African American","High School ","Information Systems","Data Scientist",Married,89362,0,No,2013-03-01,No,9,3,9,7,2018-05-31,"Satisfied ","Very Satisfied","Very Satisfied",2,1,"Needs Improvement",4,3
F662-DEA5,Morley,Dmitriev,Male,38,"Some Travel",Technology,18,CA,"Black or African American","High School ","Information Systems","Data Scientist",Married,89362,0,No,2013-03-01,No,9,3,9,7,2017-05-31,Neutral,"Very Satisfied",Neutral,2,1,"Above and Beyond",5,4
F662-DEA5,Morley,Dmitriev,Male,38,"Some Travel",Technology,18,CA,"Black or African American","High School ","Information Systems","Data Scientist",Married,89362,0,No,2013-03-01,No,9,3,9,7,2016-05-31,"Very Satisfied",Dissatisfied,"Very Satisfied",2,3,"Above and Beyond",4,3
59DB-8465,Nancey,Luetkemeyers,Female,47,"Frequent Traveller","Human Resources",3,CA,White,"Bachelors ","Marketing ","HR Executive",Married,85744,2,No,2013-03-02,No,9,0,9,8,2020-05-01,"Very Satisfied","Very Satisfied",Dissatisfied,3,2,"Needs Improvement",4,3
59DB-8465,Nancey,Luetkemeyers,Female,47,"Frequent Traveller","Human Resources",3,CA,White,"Bachelors ","Marketing ","HR Executive",Married,85744,2,No,2013-03-02,No,9,0,9,8,2019-05-02,"Satisfied ",Dissatisfied,Neutral,1,2,"Above and Beyond",3,2
59DB-8465,Nancey,Luetkemeyers,Female,47,"Frequent Traveller","Human Resources",3,CA,White,"Bachelors ","Marketing ","HR Executive",Married,85744,2,No,2013-03-02,No,9,0,9,8,2018-05-02,"Satisfied ","Very Satisfied","Satisfied ",2,1,"Needs Improvement",3,3
59DB-8465,Nancey,Luetkemeyers,Female,47,"Frequent Traveller","Human Resources",3,CA,White,"Bachelors ","Marketing ","HR Executive",Married,85744,2,No,2013-03-02,No,9,0,9,8,2017-05-02,"Satisfied ","Satisfied ",Neutral,2,3,"Needs Improvement",5,5
59DB-8465,Nancey,Luetkemeyers,Female,47,"Frequent Traveller","Human Resources",3,CA,White,"Bachelors ","Marketing ","HR Executive",Married,85744,2,No,2013-03-02,No,9,0,9,8,2016-05-02,"Very Satisfied","Very Satisfied","Satisfied ",2,0,"Exceeds Expectation ",3,2
96F4-896C,Kerwin,Wheadon,Male,43,"No Travel ",Technology,21,CA,White,"Masters ","Information Systems","Analytics Manager",Single,280756,0,No,2013-03-05,No,9,8,8,3,2020-04-15,Neutral,Neutral,"Very Satisfied",2,1,"Meets Expectation",3,3
96F4-896C,Kerwin,Wheadon,Male,43,"No Travel ",Technology,21,CA,White,"Masters ","Information Systems","Analytics Manager",Single,280756,0,No,2013-03-05,No,9,8,8,3,2019-04-16,"Very Satisfied",Neutral,Neutral,1,1,"Above and Beyond",4,4
96F4-896C,Kerwin,Wheadon,Male,43,"No Travel ",Technology,21,CA,White,"Masters ","Information Systems","Analytics Manager",Single,280756,0,No,2013-03-05,No,9,8,8,3,2018-04-16,"Satisfied ","Very Satisfied","Satisfied ",2,3,"Needs Improvement",4,4
96F4-896C,Kerwin,Wheadon,Male,43,"No Travel ",Technology,21,CA,White,"Masters ","Information Systems","Analytics Manager",Single,280756,0,No,2013-03-05,No,9,8,8,3,2017-04-16,"Very Satisfied","Satisfied ",Dissatisfied,2,0,"Exceeds Expectation ",5,5
96F4-896C,Kerwin,Wheadon,Male,43,"No Travel ",Technology,21,CA,White,"Masters ","Information Systems","Analytics Manager",Single,280756,0,No,2013-03-05,No,9,8,8,3,2016-04-16,"Very Satisfied","Very Satisfied","Very Satisfied",3,2,"Meets Expectation",3,2
8026-658D,Dana,Lobb,Male,36,"Some Travel",Technology,28,NY,"Black or African American","Bachelors ","Information Systems","Machine Learning Engineer",Married,174019,1,Yes,2013-03-07,No,9,8,9,1,2020-06-25,"Very Satisfied","Very Satisfied",Dissatisfied,3,0,"Above and Beyond",5,5
8026-658D,Dana,Lobb,Male,36,"Some Travel",Technology,28,NY,"Black or African American","Bachelors ","Information Systems","Machine Learning Engineer",Married,174019,1,Yes,2013-03-07,No,9,8,9,1,2019-06-26,Neutral,Neutral,"Satisfied ",1,1,"Exceeds Expectation ",3,3
8026-658D,Dana,Lobb,Male,36,"Some Travel",Technology,28,NY,"Black or African American","Bachelors ","Information Systems","Machine Learning Engineer",Married,174019,1,Yes,2013-03-07,No,9,8,9,1,2018-06-26,Dissatisfied,Neutral,Neutral,3,0,Unacceptable,4,4
8026-658D,Dana,Lobb,Male,36,"Some Travel",Technology,28,NY,"Black or African American","Bachelors ","Information Systems","Machine Learning Engineer",Married,174019,1,Yes,2013-03-07,No,9,8,9,1,2017-06-26,Neutral,"Satisfied ","Satisfied ",3,0,"Above and Beyond",3,3
8026-658D,Dana,Lobb,Male,36,"Some Travel",Technology,28,NY,"Black or African American","Bachelors ","Information Systems","Machine Learning Engineer",Married,174019,1,Yes,2013-03-07,No,9,8,9,1,2016-06-26,Neutral,"Satisfied ",Neutral,1,2,"Exceeds Expectation ",4,4
F997-FE6C,Meryl,Slucock,Female,40,"Some Travel",Technology,17,NY,White,"No Formal Qualifications","Information Systems","Software Engineer",Married,41601,0,No,2013-03-08,No,9,8,9,8,2020-02-21,Neutral,"Satisfied ",Neutral,1,0,"Needs Improvement",5,5
F997-FE6C,Meryl,Slucock,Female,40,"Some Travel",Technology,17,NY,White,"No Formal Qualifications","Information Systems","Software Engineer",Married,41601,0,No,2013-03-08,No,9,8,9,8,2019-02-21,Neutral,Neutral,Neutral,3,2,"Exceeds Expectation ",4,4
F997-FE6C,Meryl,Slucock,Female,40,"Some Travel",Technology,17,NY,White,"No Formal Qualifications","Information Systems","Software Engineer",Married,41601,0,No,2013-03-08,No,9,8,9,8,2018-02-21,"Satisfied ","Very Satisfied","Satisfied ",2,0,"Exceeds Expectation ",5,4
F997-FE6C,Meryl,Slucock,Female,40,"Some Travel",Technology,17,NY,White,"No Formal Qualifications","Information Systems","Software Engineer",Married,41601,0,No,2013-03-08,No,9,8,9,8,2017-02-21,"Very Satisfied","Satisfied ","Satisfied ",3,1,"Meets Expectation",5,5
0C23-26DD,Bathsheba,Ablewhite,Female,35,"Some Travel",Sales,23,NY,White,"Bachelors ",Economics,"Sales Representative",Married,81389,1,No,2013-03-11,No,9,3,7,5,2020-03-08,"Very Satisfied",Dissatisfied,"Very Satisfied",3,2,"Above and Beyond",4,4
0C23-26DD,Bathsheba,Ablewhite,Female,35,"Some Travel",Sales,23,NY,White,"Bachelors ",Economics,"Sales Representative",Married,81389,1,No,2013-03-11,No,9,3,7,5,2019-03-09,Neutral,"Very Satisfied","Satisfied ",2,0,"Meets Expectation",5,5
0C23-26DD,Bathsheba,Ablewhite,Female,35,"Some Travel",Sales,23,NY,White,"Bachelors ",Economics,"Sales Representative",Married,81389,1,No,2013-03-11,No,9,3,7,5,2018-03-09,"Very Satisfied",Neutral,"Satisfied ",1,2,"Exceeds Expectation ",5,5
0C23-26DD,Bathsheba,Ablewhite,Female,35,"Some Travel",Sales,23,NY,White,"Bachelors ",Economics,"Sales Representative",Married,81389,1,No,2013-03-11,No,9,3,7,5,2017-03-09,"Very Satisfied",Dissatisfied,"Satisfied ",3,3,"Needs Improvement",4,4
7B9D-8612,Gizela,Pauncefoot,Female,32,"Some Travel",Sales,9,IL,White,"High School ","Marketing ","Sales Executive",Divorced,133865,1,Yes,2013-03-12,No,9,3,3,0,2019-10-31,"Very Dissatisfied",Dissatisfied,Neutral,3,0,"Exceeds Expectation ",3,2
7B9D-8612,Gizela,Pauncefoot,Female,32,"Some Travel",Sales,9,IL,White,"High School ","Marketing ","Sales Executive",Divorced,133865,1,Yes,2013-03-12,No,9,3,3,0,2018-10-31,Neutral,Dissatisfied,"Very Satisfied",1,1,"Exceeds Expectation ",4,4
7B9D-8612,Gizela,Pauncefoot,Female,32,"Some Travel",Sales,9,IL,White,"High School ","Marketing ","Sales Executive",Divorced,133865,1,Yes,2013-03-12,No,9,3,3,0,2017-10-31,Neutral,"Very Satisfied",Dissatisfied,1,0,"Exceeds Expectation ",5,4
7B9D-8612,Gizela,Pauncefoot,Female,32,"Some Travel",Sales,9,IL,White,"High School ","Marketing ","Sales Executive",Divorced,133865,1,Yes,2013-03-12,No,9,3,3,0,2016-10-31,Neutral,"Very Satisfied","Satisfied ",3,1,"Above and Beyond",4,3
B3FE-D332,Josephine,Stickley,Female,30,"Some Travel",Technology,42,CA,White,Doctorate,"Computer Science","Software Engineer",Married,93181,0,No,2013-03-15,No,9,8,9,4,2020-03-12,"Satisfied ",Dissatisfied,"Satisfied ",3,0,"Above and Beyond",5,5
B3FE-D332,Josephine,Stickley,Female,30,"Some Travel",Technology,42,CA,White,Doctorate,"Computer Science","Software Engineer",Married,93181,0,No,2013-03-15,No,9,8,9,4,2019-03-13,"Very Satisfied","Very Satisfied",Neutral,2,0,"Needs Improvement",4,3
B3FE-D332,Josephine,Stickley,Female,30,"Some Travel",Technology,42,CA,White,Doctorate,"Computer Science","Software Engineer",Married,93181,0,No,2013-03-15,No,9,8,9,4,2018-03-13,"Satisfied ","Satisfied ","Satisfied ",2,0,"Needs Improvement",5,4
B3FE-D332,Josephine,Stickley,Female,30,"Some Travel",Technology,42,CA,White,Doctorate,"Computer Science","Software Engineer",Married,93181,0,No,2013-03-15,No,9,8,9,4,2017-03-13,"Very Dissatisfied",Neutral,"Satisfied ",3,0,"Needs Improvement",4,4
1054-9C3B,Elizabeth,Babbe,Female,30,"Some Travel",Technology,1,IL,"Asian or Asian American","Masters ",Other,"Data Scientist",Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,2020-03-04,"Very Satisfied",Neutral,"Satisfied ",1,0,"Above and Beyond",3,2
1054-9C3B,Elizabeth,Babbe,Female,30,"Some Travel",Technology,1,IL,"Asian or Asian American","Masters ",Other,"Data Scientist",Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,2019-03-05,Neutral,Dissatisfied,Dissatisfied,3,0,"Exceeds Expectation ",5,5
1054-9C3B,Elizabeth,Babbe,Female,30,"Some Travel",Technology,1,IL,"Asian or Asian American","Masters ",Other,"Data Scientist",Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,2014-03-06,Neutral,"Very Satisfied","Satisfied ",1,0,"Needs Improvement",3,3
1054-9C3B,Elizabeth,Babbe,Female,30,"Some Travel",Technology,1,IL,"Asian or Asian American","Masters ",Other,"Data Scientist",Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,2018-03-05,Neutral,Neutral,Dissatisfied,3,1,"Exceeds Expectation ",4,3
1054-9C3B,Elizabeth,Babbe,Female,30,"Some Travel",Technology,1,IL,"Asian or Asian American","Masters ",Other,"Data Scientist",Married,40285,0,Yes,2013-03-21,Yes,1,1,1,0,2017-03-05,"Satisfied ",Neutral,Neutral,1,1,"Needs Improvement",5,5
1217-CE30,Marchelle,Duffield,Female,45,"Some Travel",Sales,34,CA,"American Indian or Alaska Native","Bachelors ",Marketing,"Sales Executive",Divorced,173037,3,No,2013-03-26,No,9,4,9,3,2020-07-29,"Very Satisfied","Very Satisfied",Neutral,1,1,"Exceeds Expectation ",3,3
1217-CE30,Marchelle,Duffield,Female,45,"Some Travel",Sales,34,CA,"American Indian or Alaska Native","Bachelors ",Marketing,"Sales Executive",Divorced,173037,3,No,2013-03-26,No,9,4,9,3,2019-07-30,"Very Satisfied",Dissatisfied,Neutral,1,1,"Meets Expectation",4,4
1217-CE30,Marchelle,Duffield,Female,45,"Some Travel",Sales,34,CA,"American Indian or Alaska Native","Bachelors ",Marketing,"Sales Executive",Divorced,173037,3,No,2013-03-26,No,9,4,9,3,2018-07-30,Neutral,"Satisfied ","Satisfied ",1,2,"Needs Improvement",3,2
1217-CE30,Marchelle,Duffield,Female,45,"Some Travel",Sales,34,CA,"American Indian or Alaska Native","Bachelors ",Marketing,"Sales Executive",Divorced,173037,3,No,2013-03-26,No,9,4,9,3,2017-07-30,"Satisfied ",Neutral,Dissatisfied,2,1,"Exceeds Expectation ",4,3
1217-CE30,Marchelle,Duffield,Female,45,"Some Travel",Sales,34,CA,"American Indian or Alaska Native","Bachelors ",Marketing,"Sales Executive",Divorced,173037,3,No,2013-03-26,No,9,4,9,3,2016-07-30,Neutral,Dissatisfied,"Very Satisfied",1,1,"Above and Beyond",4,4
4500-37EB,Haydon,Bastable,Male,30,"Frequent Traveller",Sales,40,CA,"Mixed or multiple ethnic groups","High School ",Marketing,"Sales Representative",Divorced,44632,1,No,2013-03-26,Yes,1,0,0,0,2020-03-15,"Very Satisfied","Satisfied ","Very Satisfied",1,0,"Meets Expectation",4,3
4500-37EB,Haydon,Bastable,Male,30,"Frequent Traveller",Sales,40,CA,"Mixed or multiple ethnic groups","High School ",Marketing,"Sales Representative",Divorced,44632,1,No,2013-03-26,Yes,1,0,0,0,2019-03-16,"Satisfied ","Very Satisfied",Dissatisfied,2,1,"Above and Beyond",5,4
4500-37EB,Haydon,Bastable,Male,30,"Frequent Traveller",Sales,40,CA,"Mixed or multiple ethnic groups","High School ",Marketing,"Sales Representative",Divorced,44632,1,No,2013-03-26,Yes,1,0,0,0,2014-03-17,Neutral,Dissatisfied,Dissatisfied,3,0,"Meets Expectation",4,3
4500-37EB,Haydon,Bastable,Male,30,"Frequent Traveller",Sales,40,CA,"Mixed or multiple ethnic groups","High School ",Marketing,"Sales Representative",Divorced,44632,1,No,2013-03-26,Yes,1,0,0,0,2018-03-16,Neutral,"Satisfied ","Very Satisfied",1,0,"Exceeds Expectation ",4,3
4500-37EB,Haydon,Bastable,Male,30,"Frequent Traveller",Sales,40,CA,"Mixed or multiple ethnic groups","High School ",Marketing,"Sales Representative",Divorced,44632,1,No,2013-03-26,Yes,1,0,0,0,2017-03-16,"Very Dissatisfied",Neutral,"Very Dissatisfied",2,1,"Meets Expectation",3,2
AB03-8820,Daryle,Boarder,Male,43,"Some Travel",Sales,3,IL,"Mixed or multiple ethnic groups","No Formal Qualifications",Economics,Manager,Married,313198,1,No,2013-03-28,No,9,5,9,2,2020-01-24,Neutral,Dissatisfied,"Very Satisfied",3,1,"Above and Beyond",3,2
AB03-8820,Daryle,Boarder,Male,43,"Some Travel",Sales,3,IL,"Mixed or multiple ethnic groups","No Formal Qualifications",Economics,Manager,Married,313198,1,No,2013-03-28,No,9,5,9,2,2019-01-24,"Satisfied ",Dissatisfied,"Satisfied ",1,0,"Above and Beyond",3,2
AB03-8820,Daryle,Boarder,Male,43,"Some Travel",Sales,3,IL,"Mixed or multiple ethnic groups","No Formal Qualifications",Economics,Manager,Married,313198,1,No,2013-03-28,No,9,5,9,2,2018-01-24,"Very Satisfied",Neutral,"Very Satisfied",3,0,"Meets Expectation",3,3
AB03-8820,Daryle,Boarder,Male,43,"Some Travel",Sales,3,IL,"Mixed or multiple ethnic groups","No Formal Qualifications",Economics,Manager,Married,313198,1,No,2013-03-28,No,9,5,9,2,2017-01-24,"Satisfied ",Dissatisfied,Neutral,3,1,"Exceeds Expectation ",4,3
DF11-9C46,Dulci,Sheryn,Female,32,"Some Travel",Technology,2,CA,"Mixed or multiple ethnic groups","High School ","Computer Science","Software Engineer",Single,152314,0,Yes,2013-03-30,No,9,4,6,0,2020-08-17,"Satisfied ",Neutral,Neutral,3,1,"Meets Expectation",4,3
DF11-9C46,Dulci,Sheryn,Female,32,"Some Travel",Technology,2,CA,"Mixed or multiple ethnic groups","High School ","Computer Science","Software Engineer",Single,152314,0,Yes,2013-03-30,No,9,4,6,0,2019-08-18,"Very Dissatisfied",Dissatisfied,"Very Dissatisfied",2,1,Unacceptable,4,3
DF11-9C46,Dulci,Sheryn,Female,32,"Some Travel",Technology,2,CA,"Mixed or multiple ethnic groups","High School ","Computer Science","Software Engineer",Single,152314,0,Yes,2013-03-30,No,9,4,6,0,2018-08-18,"Satisfied ","Satisfied ",Dissatisfied,1,0,"Exceeds Expectation ",5,4
